帖子发布日期,平台,标题,标签,一句话描述,推荐度,判断理由,链接,用户备注
2026-06-17,PC,神话时代 重述,策略;RTS;神话;即时战略;帝国时代,神话主题即时战略游戏，指挥军队和神话单位，50个战役任务。,2,核心是RTS战斗和基地建设，缺乏叙事氛围、人文关系和生活气息，偏离口味偏好。,https://www.gamer520.com/81402.html,
2026-06-17,PC,奇迹时代4,策略;4X;回合制战斗;角色扮演;奇幻,4X奇幻策略游戏，管理帝国、发展派系、进行回合制战术战斗，事件系统提供叙事。,3,有策略深度和经营计算，但核心是回合制战术战斗和征服扩张，缺乏人文叙事与生活气息。,https://www.gamer520.com/57234.html,
2026-06-17,PC,女巫史诗,动作;平台;冒险;独立;类银河城,2D平台动作冒险游戏，扮演魔女探索世界、击败女巫、修复友情。,2,核心是2D平台跳跃+动作战斗（类洛克人/银河战士），需要反应操作，虽有故事但玩法仍以纯操作为主。,https://www.gamer520.com/50156.html,
2026-06-17,PC,美国卡车模拟,模拟,在美洲大陆驾驶卡车完成货运任务的纯模拟驾驶游戏。,2,属于纯模拟器不喜欢的类别，缺乏叙事驱动和人文关系，本质是驾驶运输模拟，不符合喜好。,https://www.gamer520.com/47624.html,
2026-06-17,PC,无人深空,探索;开放世界;太空;生存;沙盒,程序生成的无限宇宙中探索、交易、建造和生存的科幻冒险游戏。,3,探索感和旅途氛围强，有交易/建造等体验引擎，但核心循环有刷刷刷成分，缺乏具体人文故事和人物关系。,https://www.gamer520.com/13570.html,
2026-06-16,PC/Switch,穿越时空2,RPG；叙事驱动；时空穿越；冒险,在两个平行世界间穿越时空的经典RPG重制版，收录40+伙伴并附赠原创新章有声小说,3,叙事驱动、氛围优秀、探索感强、光田康典音乐顶级、美术风格独特，但传统回合制战斗与口味有冲突。已发行PC和Switch双版本。,https://www.gamer520.com/115918.html,
2026-06-16,PC,三国志7 威力加强版,策略；历史模拟；三国；角色扮演,扮演三国时代全武将体验不同身份人生轨迹的历史策略模拟游戏,3,策略经营与角色扮演结合，有多样的身份选择和人生体验，适合喜欢策略计算的玩家；但整体偏传统历史模拟器，系统较为老旧。,https://www.gamer520.com/115913.html,
2026-06-16,PC,永恒远征 (Eternal Exodus),角色扮演；独立；怪物收集；回合制；哲学,以来世为舞台的捕怪RPG，捕捉融合神话生物，探讨哲学与形而上学主题,3,设定新颖（来世/哲学主题）、有叙事牵引力，但核心玩法是传统回合制捕怪战斗（类宝可梦/SMT），属于用户兴趣较低的领域。,https://www.gamer520.com/115893.html,
2026-06-16,PC,红色回响 Echoes of Red,Roguelite；射击；动作,快节奏Roguelite射击游戏，携带大量武器对抗无尽敌人,1,射击类游戏，纯战斗堆数值，无叙事和氛围，属于明确排除类型,https://www.gamer520.com/115884.html,
2026-06-16,PC,欢迎光临 Beastro,休闲；独立；角色扮演,奇幻冒险烹饪RPG，不用刀剑而用汤勺拯救世界,3,奇幻烹饪RPG概念有趣，有生活气息和新颖感，但信息有限需进一步了解。,https://www.gamer520.com/115850.html,
2026-06-16,PC,专注森林 Focus Grove,休闲；独立；模拟,通过完成现实任务建设农场的专注力伴侣工具,2,本质是游戏化的生产力工具，缺少叙事、探索和深度游戏体验。,https://www.gamer520.com/115847.html,
2026-06-16,PC,Cursed Blood,动作；独立,残暴血腥的近战Roguelike游戏，化身复仇武士猿在血能朋克世界展开杀戮,2,核心是血腥近战战斗Roguelike，缺少故事深度和生活气息,https://www.gamer520.com/115842.html,
2026-06-16,PC,异食工厂 Snacktorio,休闲；模拟,工厂烹饪自动化游戏，建造食品生产线喂养饥饿的巨兽,4,工厂自动化+烹饪主题，有资源管理经营计算、岛屿探索和叙事驱动，生活气息浓厚且形式新颖。,https://www.gamer520.com/115351.html,"Shapez2印象深刻但不想要更多同类了, 没兴趣"
2026-06-16,PC,审判幸存者 Trials Survivors,动作；休闲；独立；角色扮演,类幸存者生存肉鸽游戏，在无尽怪潮中升级技能收集遗物,1,明确的类幸存者游戏，属于口味中明确列出的不喜欢类别,https://www.gamer520.com/115327.html,
2026-06-16,PC,导师模拟器 桌面实验室,模拟,扮演导师招募学生、发表论文、管理实验室的半挂机模拟游戏,2,学术主题和管理系统有新颖之处，但核心是半挂机模拟,https://www.gamer520.com/115293.html,
2026-06-16,Switch,墨境 Realm of Ink,动作；Roguelite；水墨风,水墨风动作Roguelite游戏，扮演侠女丹朱在荒墟中对抗天道,2,核心为动作Roguelite重复刷刷刷玩法，含好感度约会等二次元卖点，与口味偏好冲突。,https://www.gamer520.com/114291.html,
2026-06-16,PC,我自成道,修仙；挂机；模拟；放置,修仙题材挂机模拟游戏，自动修炼自动战斗，从凡界飞升至诸天万界,1,修仙挂机放置类，属于明确排除类型,https://www.gamer520.com/113536.html,
2026-06-16,Switch,恶魔狂欢 Devil Jam,类幸存者；动作,自上而下类幸存者游戏，摇滚明星在地狱对抗怪物群,1,明确的类幸存者游戏，属于口味中明确列出的不喜欢类别,https://www.gamer520.com/110897.html,
2026-06-16,PC,无限的迷宫城,动作；美少女；机甲；地牢刷宝,美少女机甲题材动作地牢刷宝游戏，弹反闪避连段高速战斗,1,核心为高速反应操作+二次元美少女卖点+刷宝循环，多个排除项叠加,https://www.gamer520.com/110253.html,
2026-06-16,PC,艾伦加德 神启 Elengard Ascension,CRPG；策略；角色扮演；开放世界,类似龙腾世纪起源的实时暂停制CRPG，侧重策略战斗、技能Build和半开放世界探索,3,RTWP战斗偏向策略而非纯反应，有探索和技能构筑，但整体仍以战斗为主。,https://www.gamer520.com/105337.html,
2026-06-16,PC,宗门志,修仙；模拟；策略；管理,修仙宗门经营模拟游戏，重建宗门、招募弟子、探索秘境、参悟天地规则,2,属于泛修仙题材，核心是境界突破、打怪刷资源等用户不优先的类型。,https://www.gamer520.com/103320.html,
2026-06-16,PC,破碎天堂 塞壬之井,动作；冒险；恐怖,生存恐怖游戏，深入精神病院面对诅咒与怪物，使用枪械战斗、潜行处决。,1,核心是枪械射击战斗和反应操作，属于FPS/动作恐怖类型,https://www.gamer520.com/102716.html,
2026-06-16,PC,孤女困魇,动作；冒险；独立,剧情驱动的射击游戏，少女在异世界地下城中战斗求生,2,虽为剧情驱动且有氛围感，但核心玩法为射击战斗,https://www.gamer520.com/101429.html,
2026-06-16,PC,暴走地牢大冒险,地牢探索；Roguelite；像素；回合制,2D像素风格Roguelite地牢探索RPG，融合节奏回合制与无厘头搞笑剧情,2,核心依赖反应操作，属于操作挑战类型,https://www.gamer520.com/101216.html,
2026-06-16,PC,枪火重生,第一人称射击；Roguelite；RPG；合作,融合FPS、Roguelite和RPG元素的冒险闯关游戏,1,第一人称射击游戏，明确排除不玩（晕3D/晕射击）,https://www.gamer520.com/101174.html,
2026-06-16,PC,所谓侠客,冒险；独立；角色扮演,可选不同出身，抢武器、拜师门、结仇、下毒、算命，不必做大侠，可做江湖怪人。,3,武侠题材自由度较高，有探索和角色扮演趣味，但泛武侠题材本身非首选,https://www.gamer520.com/100355.html,
2026-06-16,PC,矿坑之下2,动作；Roguelike；地牢探索；冒险,动作冒险Roguelike地牢探索游戏，收集圣物组合Build,2,核心是动作地牢战斗循环+重复刷刷刷收集圣物,https://www.gamer520.com/96552.html,
2026-06-16,PC,青岚物语,冒险；角色扮演；模拟,以妖怪世界为舞台的治愈田园生活模拟游戏，经营农场、修缮祖宅、与居民缔结羁绊。,4,生活气息浓郁，有日常经营、居民关系、四季探索和幻化机制，氛围治愈，符合多项目口味偏好。,https://www.gamer520.com/93167.html,"看描述感觉像是很老的生产经营类游戏, 还有战斗, 不玩"
2026-06-16,PC,钢铁雄心IV (Hearts of Iron IV),策略；大战略；战争；Paradox,Paradox开发的二战大战略游戏，指挥国家进行工业、外交与军事行动,3,有深度策略经营（工业/资源/外交/科技树），但核心是战争模拟，叙事和人文层面较弱。对二战历史感兴趣时可作为策略参考体验。,https://www.gamer520.com/92050.html,
2026-06-16,PC,昏迷 2B 地下墓穴,动作；冒险；独立,韩国恐怖冒险游戏，手绘画风，逃离镜像维度中的疯狂追杀者。,3,手绘美术风格突出，有叙事和探索要素，但核心是潜行躲避的生存恐怖玩法。,https://www.gamer520.com/83991.html,
2026-06-16,PC/Switch,展翅翱翔,独立；策略,屡获殊荣的鸟类主题策略卡牌游戏，170种独特鸟类，构建自然保护区,3,美术风格清新，策略经营有深度，主题独特新颖，但缺乏叙事和探索体验。,https://www.gamer520.com/69284.html,
2026-06-16,PC,修仙家族模拟器,修仙；模拟；策略；休闲,修仙家族模拟游戏，扮演家族老祖占领海岛、发展家族、探索秘境,2,属于泛修仙题材，核心仍是家族修炼成长、打怪刷资源，不在用户优先推荐范围内。,https://www.gamer520.com/64553.html,
2026-06-16,PC,泰坦陨落2 (Titanfall 2),动作；第一人称射击；机甲,第一人称射击游戏，结合高速铁驭战斗与巨型泰坦机甲,1,第一人称射击游戏（FPS），用户明确表示晕3D/晕射击，完全不玩任何FPS游戏。,https://www.gamer520.com/56283.html,
2026-06-16,PC,节奏医生,节奏；独立；休闲；音乐,用一个按键跟随节奏为病人心脏除颤的创意音乐游戏,2,核心玩法为纯节奏反应操作挑战，与口味偏好中的纯反应操作不符。,https://www.gamer520.com/47417.html,
2026-06-16,PC,"战锤40K：行商浪人 (Warhammer 40,000: Rogue Trader)",角色扮演；策略；科幻；叙事；CRPG,Owlcat开发的战锤40K宇宙CRPG，扮演行商浪人探索星域、集结同伴、做出影响命运的抉择,4,强叙事驱动、同伴个人故事线、选择影响世界、氛围浓郁的黑暗科幻设定。战术回合制有策略深度，非纯数值战斗。CRPG叙事探索体验丰富。,https://www.gamer520.com/47313.html,
2026-06-16,PC,群星 (Stellaris),科幻；策略；模拟；大战略；探索；太空,Paradox开发的科幻大战略游戏，探索银河、管理帝国、通过事件与外交推进叙事,4,符合探索驱动（程序生成银河、未知星系）、策略经营（资源/外交/帝国管理）、叙事涌现（随机事件与文明邂逅）等偏好。非战斗核心，而是系统层叠的体验引擎。,https://www.gamer520.com/43143.html,
2026-06-16,PC,金垦小镇,冒险；休闲；独立；角色扮演；模拟,澳洲内陆风情的生存模拟与岛屿经营游戏，耕种、狩猎、采矿、钓鱼、建造城镇。,3,有生活气息、探索和城镇经营要素，但叙事较弱。,https://www.gamer520.com/39028.html,
2026-06-16,PC,死亡细胞 Dead Cells,动作；Roguelite；类银河城；平台动作,Roguelite融合银河战士恶魔城元素的2D平台动作游戏,1,类魂战斗、高度重复刷刷刷、纯反应动作操作，与口味偏好中的多项严重冲突。,https://www.gamer520.com/22593.html,
2026-06-15,Switch,咖啡心语 东京 Coffee Talk Tokyo,模拟；叙事；氛围；像素美术,在东京的咖啡店为人类和妖怪调制饮品，倾听他们的故事与心声。,5,高度契合口味基准：叙事驱动（顾客故事）、有氛围（lo-fi音乐+咖啡店）、生活气息浓郁、casual但不空、以冲煮饮品为体验引擎、关注具体人物和关系变化、像素美术风格明确。无战斗无反应操作，完美匹配。,https://www.gamer520.com/115836.html,
2026-06-15,Switch,回转齿轮 零 Revolgear Zero,横版射击；STG；街机风格,横向卷轴射击游戏，操控子机系统在7个关卡中突破敌阵。,1,纯横版STG射击游戏，核心是反应躲避和高速射击，几乎无叙事和探索元素。属于纯反应操作类别，与口味基准严重冲突。,https://www.gamer520.com/115833.html,
2026-06-15,Switch,绝对阶级学园 Eden with roses and phantasm,视觉小说；恋爱模拟；乙女；学园；悬疑,在绝对阶级制度支配的名门学府中，少女相遇恋情并逐步揭开学园真相。,3,有叙事牵引和悬疑设定，阶级制度作为社会关系框架提供了人文和选择层面的看点，氛围感尚可。但本质是乙女恋爱视觉小说，可能偏向角色收集和恋爱路线，口味中'过度二次元恋爱卖点'会降权。剧情和阶级设定有一定新意，可试玩判断。,https://www.gamer520.com/115830.html,
2026-06-15,PC,末日降临! 被美女们关进避难所!?,互动影游；选择导向；视觉小说；末日；暧昧,选择导向的末日题材互动影游，玩家在避难所中与五位神秘美女周旋，在怀疑与心动之间做出选择。,2,主打美女暧昧互动的视觉小说式互动影游，虽然有一定叙事和选择设计，但主要卖点属于'被美女包围'的恋爱/暧昧范畴，用户明确对此类过度二次元/恋爱卖点降权。,https://www.gamer520.com/115805.html,
2026-06-15,PC,恐惧深处 Fears to Fathom Scratch Creek,心理恐怖；合作；叙事驱动；步行模拟；独立,基于真实经历改编的双人合作心理恐怖游戏，以叙事为核心的步行模拟，包含驾驶与探索机制。,4,叙事驱动的心理恐怖步行模拟器，有强烈氛围和故事牵引力，基于真实经历改编的章节式结构，探索与驾驶机制形成推进力，符合用户对叙事、氛围和体验引擎的偏好。缺点是需要强制双人合作。,https://www.gamer520.com/115792.html,
